"taxon","habit","root_system","inflorescence_type","inflorescence_shape","flower_merosity","bisexual_flowers_presence","male_flowers_presence","heteromorphic_flower_presence","sterile_flower_presence","calyx_shape","stamen_count","filament_color","anther_gland_presence","stemonozone_presence","stamen_tube_presence","staminal_tube_presence","intrastaminal_nectary_presence","nectary_presence","height_mean","inflorescence_length_mean","inflorescence_width_mean","inflorescence_peduncle_length_mean","pedicel_length_mean","pedicel_width_mean","calyx_length_mean","calyx_lobe_length_mean","corolla_length_mean","corolla_lobe_length_mean","corolla_lobe_width_mean","filament_length_mean","Phylo_nitfix","NGS_acacia","flora_AUS_traits"
"Acacia_lanei","shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,0.175,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_spongolitica","shrub",NA,"racemes","globular to short-obloid","4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,0.4,0.5,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_ixiophylla","shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,0.4,0.7,0.35,0.35,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_trineura","shrub or tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,0.6,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_redolens","Shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",125,0.625,0.4,0.375,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"Acacia_warramaba","shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,0.35,0.375,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_trinervata","Shrub or tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,0.45,0.45,1.25,1.25,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_bynoeana","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",30,NA,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_venulosa","Shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",175,1,0.75,0.65,0.65,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_lanigera","shrub",NA,"heads","globular to obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,0.6,0.55,0.55,0.55,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_lanigera_lanigera",NA,NA,"flower-heads","globular to subglobular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.65,0.65,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_lanigera_gracilipes",NA,NA,"flower-heads","globular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0.5,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_lanigera_whanii","shrubland with scattered trees",NA,"flower-heads","widely ellipsoid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,0.45,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_ptychoclada","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",130,NA,0.5,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_elongata","Shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,0.75,0.5,1.05,1.05,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_longispinea","Shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,0.125,0.7,1.45,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"Acacia_speckii","shrub or small tree",NA,"simple","broadly ellipsoid to obloid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,0.75,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_obtecta","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",225,NA,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_trinalis","Shrub or bushy tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",275,NA,0.425,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_heteroclita","Shrub or small tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,0.5,0.5,0.85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_heteroclita_heteroclita","shrubland, mallee or heath",NA,"flower-heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_heteroclita_valida",NA,NA,"flower-heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_triptycha","shrub to small tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,0.5,0.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_aulacophylla","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,0.55,0.55,0.65,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_assimilis","shrub or tree",NA,"simple","globular to widely ellipsoid or obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,NA,0.5,0.85,0.85,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_assimilis_assimilis",NA,NA,"flower-heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_assimilis_atroviridis",NA,NA,"flower-heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_fragilis","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,NA,0.425,0.475,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_uncinella","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",165,NA,0.365,0.45,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_ophiolithica","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",115,NA,0.325,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_consanguinea","Shrub",NA,"globular heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",95,0.45,0.45,0.35,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_subflexuosa","shrub",NA,"simple, heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",65,NA,0.375,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_subflexuosa_subflexuosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_subflexuosa_capillata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_leptoneura","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_adnata","Shrub",NA,"heads","globular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_comans","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",115,0.425,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_latipes","Shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",100,NA,NA,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_latipes_latipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_latipes_licina","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_cochlearis","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",175,NA,0.45,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_benthamii","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",100,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_nyssophylla","shrub",NA,"heads","globular, rarely ellipsoid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",180,0.475,0.475,0.675,0.675,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_colletioides","Shrub or tree",NA,"simple","subglobular, often widely ellipsoid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",175,0.4,0.375,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,1,1,1
"Acacia_enterocarpa","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_hexaneura","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",125,NA,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_subsessilis","Shrub",NA,"simple","obloid to short-cylindrical","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,1.1,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_acellerata","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",45,NA,0.35,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_chapmanii","shrub",NA,"simple","globular","S-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",125,NA,0.45,1.25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_chapmanii_chapmanii",NA,NA,"heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_chapmanii_australis",NA,NA,"heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_curvata","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,NA,0.325,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_campylophylla","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",35,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_wilsonii","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",25,NA,0.8,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_ridleyana","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",55,NA,0.6,1.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_formidabilis","subshrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",42.5,NA,0.475,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_resinistipulea","Shrub or tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",225,0.45,0.45,0.35,0.35,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_obesa","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",45,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_nivea","Shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",70,0.275,0.275,0.325,0.325,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_dielsii","Shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",125,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_mimica","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",140,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_mimica_mimica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_mimica_angusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_inceana","Shrub",NA,"simple","globular","4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,NA,0.375,0.45,0.45,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_inceana_inceana",NA,NA,"flower-heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_inceana_conformis",NA,NA,"heads",NA,NA,NA,NA,NA,NA,"spathulate",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_enervia","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",180,0.4,0.4,0.55,0.55,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_enervia_enervia",NA,NA,"Flower-heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_enervia_explicata",NA,NA,"flower-heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_unguicula","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,0.55,0.55,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_lineolata","Shrub",NA,"simple","globular or slightly obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",110,NA,0.5,0.65,0.65,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_lineolata_lineolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_lineolata_multilineata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_whibleyana","shrub",NA,"simple","globular","S-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",175,NA,1.5,1.05,1.05,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_ancistrophylla","shrub",NA,"simple","globular","mostly 5-merous with some 4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",155,NA,0.35,0.325,0.325,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_ancistrophylla_ancistrophylla",NA,NA,"heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_ancistrophylla_lissophylla",NA,NA,"heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_ancistrophylla_perarcuata","shrubs",NA,"heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",110,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_amyctica","shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",110,NA,0.325,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_hadrophylla","Shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",40,0.325,NA,0.125,0.125,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_undosa","shrubs",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",90,0.325,0.325,0.125,0.125,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_dissona","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",125,0.55,0.35,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_dissona_dissona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_dissona_indoloria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_mackeyana","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",110,0.35,0.35,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_kalgoorliensis","shrub",NA,"simple","globular to widely ellipsoid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,0.45,0.45,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_densiflora","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",85,NA,0.45,0.1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_eremophila","Shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",120,NA,0.35,0.15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_eremophila_eremophila","Shrub",NA,"heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",120,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_eremophila_variabilis","Shrub",NA,"heads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",130,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_papulosa","shrub",NA,"simple","globular or slightly obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",112.5,0.3,0.275,0.425,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_balsamea","shrub",NA,"simple","subglobular to obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",175,NA,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_resinosa","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,NA,0.375,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_oswaldii","shrub or tree",NA,"heads","depressed globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,NA,0.475,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,1,1,1
"Acacia_masliniana","Shrub or tree",NA,"heads","globular","4- or 5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,0.45,0.45,0.175,0.175,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_havilandiorum","shrub",NA,"heads","globular","4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",225,NA,NA,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_roycei","shrub or tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,NA,0.55,1.05,1.05,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_rigens","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_argyrotricha","shrub",NA,"heads",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,NA,NA,0.225,0.225,NA,0.1,NA,0.15,NA,NA,0.35,0,0,1
"Acacia_donaldsonii","Shrub or +gnarled tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,0.45,0.45,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_gilesiana","Shrub",NA,NA,NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_eremaea","shrub or tree",NA,"globular heads","globular","4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,0.65,0.65,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_galeata","shrub or tree",NA,"racemes","globular","4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,0.125,0.45,0.55,0.55,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_stenophylla","tree","sucker","racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1200,0.4,0.75,0.95,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"Acacia_coriacea","shrub or tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,0.06,0.55,1.85,1.85,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_coriacea_coriacea","Bushy shrub or tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_coriacea_pendens","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,NA,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_sericophylla","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",650,1.5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_sibilans","tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,0.1,0.5,0.85,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_auripila","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,0.325,0.475,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_loderi","Shrub or tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,NA,0.45,0.55,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_papyrocarpa","Tall shrub or small tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,NA,0.35,0.45,0.45,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_microsperma","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,0.125,0.475,0.65,0.65,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_pendula","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1200,0.55,0.4,0.55,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_omalophylla","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",750,0.3,0.45,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_omalophylla","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_melvillei","Tree",NA,"racemes","globular","S-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,0.4,0.65,0.65,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"Acacia_maranoensis","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,0.35,0.5,0.65,0.65,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_maconochieana","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1200,0.25,0.5,0.65,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
